,country,title_name,revision_id,article_quality,population,region,region_population
6188,Myanmar,Khun San Lwin,964464657.0,Stub,54.2,SOUTHEAST ASIA,675.7
6189,Myanmar,Ko Ni,1109319228.0,GA,54.2,SOUTHEAST ASIA,675.7
6190,Myanmar,Kwe Te No,1009433548.0,Stub,54.2,SOUTHEAST ASIA,675.7
6191,Myanmar,Kyaw Moe Tun,1104060130.0,GA,54.2,SOUTHEAST ASIA,675.7
6192,Myanmar,Kyaw Myint,1105968423.0,Start,54.2,SOUTHEAST ASIA,675.7
6193,Myanmar,Kyaw Ni,1065336699.0,Stub,54.2,SOUTHEAST ASIA,675.7
6194,Myanmar,Kyaw Tun,943370816.0,C,54.2,SOUTHEAST ASIA,675.7
6195,Myanmar,Kyaw Zaw Oo,1073118078.0,C,54.2,SOUTHEAST ASIA,675.7
6196,Myanmar,Lian Hmung Sakhong,1060132892.0,Stub,54.2,SOUTHEAST ASIA,675.7
6197,Myanmar,Maran Brang Seng,1108940186.0,Start,54.2,SOUTHEAST ASIA,675.7
6198,Myanmar,Maw Htun Aung,1064354803.0,C,54.2,SOUTHEAST ASIA,675.7
6199,Myanmar,Mya Lay Sein,1109316290.0,Start,54.2,SOUTHEAST ASIA,675.7
6200,Myanmar,"Myint Swe (politician, born 1965)",1073118310.0,Stub,54.2,SOUTHEAST ASIA,675.7
6201,Myanmar,Myo Yan Naung Thein,1072977583.0,Start,54.2,SOUTHEAST ASIA,675.7
6202,Myanmar,Naw Ohn Hla,1088361138.0,C,54.2,SOUTHEAST ASIA,675.7
6203,Myanmar,Naw Susanna Hla Hla Soe,1088361145.0,Start,54.2,SOUTHEAST ASIA,675.7
6204,Myanmar,Nay Myo Wai,1065794809.0,Start,54.2,SOUTHEAST ASIA,675.7
6205,Myanmar,Nay Zin Lat,1052916362.0,Stub,54.2,SOUTHEAST ASIA,675.7
6206,Myanmar,Nyi Sein,1073118482.0,Stub,54.2,SOUTHEAST ASIA,675.7
6207,Myanmar,Nyo Nyo Thin,1031818615.0,Start,54.2,SOUTHEAST ASIA,675.7
6208,Myanmar,Oscar de Glanville,1087056648.0,Start,54.2,SOUTHEAST ASIA,675.7
6209,Myanmar,San Tun,904203856.0,Stub,54.2,SOUTHEAST ASIA,675.7
6210,Myanmar,Sao Kya Seng,1063720601.0,Start,54.2,SOUTHEAST ASIA,675.7
6211,Myanmar,Sao Seng Suk,1086413674.0,Stub,54.2,SOUTHEAST ASIA,675.7
6212,Myanmar,Sasa (politician),1100369987.0,C,54.2,SOUTHEAST ASIA,675.7
6213,Myanmar,Saw Sa,1087057198.0,C,54.2,SOUTHEAST ASIA,675.7
6214,Myanmar,Saya Gyi U Nu,1061283173.0,GA,54.2,SOUTHEAST ASIA,675.7
6215,Myanmar,Sein Win (politician),1073118868.0,Start,54.2,SOUTHEAST ASIA,675.7
6216,Myanmar,Shwe Ohn,1039272113.0,Stub,54.2,SOUTHEAST ASIA,675.7
6217,Myanmar,Soe Moe Hlaing,1098801536.0,Start,54.2,SOUTHEAST ASIA,675.7
6218,Myanmar,Sultan Ahmed (Burmese politician),1105597024.0,Start,54.2,SOUTHEAST ASIA,675.7
6219,Myanmar,Sultan Mahmud (minister),1114780616.0,Start,54.2,SOUTHEAST ASIA,675.7
6220,Myanmar,Tan Yu Sai,987791661.0,Stub,54.2,SOUTHEAST ASIA,675.7
6221,Myanmar,Taw Phaya Galay,1096513590.0,C,54.2,SOUTHEAST ASIA,675.7
6222,Myanmar,Tayzar San,1038023615.0,Start,54.2,SOUTHEAST ASIA,675.7
6223,Myanmar,Tha Aye,920911377.0,Stub,54.2,SOUTHEAST ASIA,675.7
6224,Myanmar,Thakin Kodaw Hmaing,1063716795.0,C,54.2,SOUTHEAST ASIA,675.7
6225,Myanmar,Than Nyein,1099560456.0,Start,54.2,SOUTHEAST ASIA,675.7
6226,Myanmar,Than Sein,984131584.0,Stub,54.2,SOUTHEAST ASIA,675.7
6227,Myanmar,Than Win,1050686993.0,Start,54.2,SOUTHEAST ASIA,675.7
6228,Myanmar,Thaung Tun (minister),1091685823.0,Start,54.2,SOUTHEAST ASIA,675.7
6229,Myanmar,Thein Maung,1065733251.0,Start,54.2,SOUTHEAST ASIA,675.7
6230,Myanmar,Thein Nyunt (politician),1111654182.0,Start,54.2,SOUTHEAST ASIA,675.7
6231,Myanmar,Maung Wuntha,1082083580.0,Start,54.2,SOUTHEAST ASIA,675.7
6232,Myanmar,Thet Win Aung,977644647.0,Start,54.2,SOUTHEAST ASIA,675.7
6233,Myanmar,Thirty Comrades,1112536598.0,GA,54.2,SOUTHEAST ASIA,675.7
6234,Myanmar,Tin Aye,1005117819.0,Stub,54.2,SOUTHEAST ASIA,675.7
6235,Myanmar,Tu Hkawng,1060133433.0,Start,54.2,SOUTHEAST ASIA,675.7
6236,Myanmar,Wai Moe Naing,1054632633.0,Start,54.2,SOUTHEAST ASIA,675.7
6237,Myanmar,Win Ko Ko Latt,1076941438.0,Start,54.2,SOUTHEAST ASIA,675.7
6238,Myanmar,Yawd Serk,1073119108.0,Stub,54.2,SOUTHEAST ASIA,675.7
6239,Myanmar,Za Hlei Thang,1098512604.0,C,54.2,SOUTHEAST ASIA,675.7
6240,Myanmar,Zaw Htay,1114885327.0,Start,54.2,SOUTHEAST ASIA,675.7
6241,Myanmar,Zura Begum,1073818086.0,Stub,54.2,SOUTHEAST ASIA,675.7
6242,Namibia,Ben Africa,1083488754.0,Start,2.6,SOUTHERN AFRICA,69.3
6243,Namibia,Cornelius van Wyk,1077993801.0,Stub,2.6,SOUTHERN AFRICA,69.3
6244,Namibia,Dap Izaaks,1082617471.0,Stub,2.6,SOUTHERN AFRICA,69.3
6245,Namibia,Eben van Zijl,1084871731.0,Start,2.6,SOUTHERN AFRICA,69.3
6246,Namibia,Erastus Tjejamba,1040560547.0,Stub,2.6,SOUTHERN AFRICA,69.3
6247,Namibia,Erginus Endjala,1112849323.0,Stub,2.6,SOUTHERN AFRICA,69.3
6248,Namibia,Gottlob Mbaukua,946596970.0,Stub,2.6,SOUTHERN AFRICA,69.3
6249,Namibia,Hendrina Afrikaner,1002561151.0,Stub,2.6,SOUTHERN AFRICA,69.3
6250,Namibia,Jager Afrikaner,1063145716.0,Start,2.6,SOUTHERN AFRICA,69.3
6251,Namibia,John McNab,1105017844.0,Start,2.6,SOUTHERN AFRICA,69.3
6252,Namibia,Jonker Afrikaner,1072451612.0,Start,2.6,SOUTHERN AFRICA,69.3
6253,Namibia,Klaas Afrikaner,1084873676.0,Stub,2.6,SOUTHERN AFRICA,69.3
6254,Namibia,Manasse ǃNoreseb,1015106908.0,C,2.6,SOUTHERN AFRICA,69.3
6255,Namibia,Maxie Minnaar,1105191855.0,Start,2.6,SOUTHERN AFRICA,69.3
6256,Namibia,Nehale Mpingana,1113800690.0,Start,2.6,SOUTHERN AFRICA,69.3
6257,Namibia,Piet Junius,1104226275.0,Start,2.6,SOUTHERN AFRICA,69.3
6258,Namibia,Thimoteus Tjamuaha,1095062805.0,Stub,2.6,SOUTHERN AFRICA,69.3
6259,Nauru,Bernard Dowiyogo,1109278952.0,Start,0.0,OCEANIA,43.5
6260,Nauru,Valdon Dowiyogo,1115307502.0,Start,0.0,OCEANIA,43.5
6261,Nepal,Bishal Khadka,1106387853.0,Stub,30.9,SOUTH ASIA,2008.6
6262,Nepal,Chakra Prasad Bastola,1111480619.0,C,30.9,SOUTH ASIA,2008.6
6263,Nepal,Devi Khadka,1092210188.0,Start,30.9,SOUTH ASIA,2008.6
6264,Nepal,Dhokal Singh Basnyat,1047820675.0,Stub,30.9,SOUTH ASIA,2008.6
6265,Nepal,Gagan Singh Bhandari,1105250576.0,Start,30.9,SOUTH ASIA,2008.6
6266,Nepal,Gopal Kumar Basnet,1095758526.0,Stub,30.9,SOUTH ASIA,2008.6
6267,Nepal,Gore Bahadur Khapangi,1113100136.0,Stub,30.9,SOUTH ASIA,2008.6
6268,Nepal,Harka Gurung,1106745635.0,Start,30.9,SOUTH ASIA,2008.6
6269,Nepal,Keshav Sthapit,1109551794.0,Start,30.9,SOUTH ASIA,2008.6
6270,Nepal,Mohan Baral,1047930532.0,Stub,30.9,SOUTH ASIA,2008.6
6271,Nepal,Prem Bahadur Kansakar,1076071925.0,C,30.9,SOUTH ASIA,2008.6
6272,Nepal,Rajanra KC,1060501973.0,Stub,30.9,SOUTH ASIA,2008.6
6273,Nepal,Rajendra Laxmi Gaire,1095759265.0,Stub,30.9,SOUTH ASIA,2008.6
6274,Nepal,Ram Chandra Jha,1093324671.0,Start,30.9,SOUTH ASIA,2008.6
6275,Nepal,Ratneshwar Lal Kayastha,1102776133.0,Start,30.9,SOUTH ASIA,2008.6
6276,Nepal,Rupchandra Bista,1052265659.0,Stub,30.9,SOUTH ASIA,2008.6
6277,Nepal,Surya Bahadur KC,1108008290.0,Stub,30.9,SOUTH ASIA,2008.6
6278,Nepal,Umesh Prasad Giri,1009406646.0,Stub,30.9,SOUTH ASIA,2008.6
6279,Nepal,Yadunath Khanal,1078215877.0,Start,30.9,SOUTH ASIA,2008.6
6280,Nepal,Yuvaraj Adhikari,1026960528.0,Stub,30.9,SOUTH ASIA,2008.6
6281,Nepal,Balen Shah,1115570268.0,C,30.9,SOUTH ASIA,2008.6
6282,Nepal,Bam Shah,1107329363.0,Start,30.9,SOUTH ASIA,2008.6
6283,Nepal,Bharat Shumsher Jung Bahadur Rana,1080440808.0,Stub,30.9,SOUTH ASIA,2008.6
6284,Nepal,Bhuwan Bahadur Sunar,1095758222.0,Stub,30.9,SOUTH ASIA,2008.6
6285,Nepal,Bidhyanath Pokhrel,1060504380.0,Stub,30.9,SOUTH ASIA,2008.6
6286,Nepal,Bishnu Pratap Shah,1113191068.0,C,30.9,SOUTH ASIA,2008.6
6287,Nepal,Chiri Babu Maharjan,1113666190.0,C,30.9,SOUTH ASIA,2008.6
6288,Nepal,Dharma Ratna Yami,1113442912.0,C,30.9,SOUTH ASIA,2008.6
6289,Nepal,Dhir Shumsher Rana,1113536460.0,FA,30.9,SOUTH ASIA,2008.6
6290,Nepal,Diamond Shumsher Rana,1101086758.0,Stub,30.9,SOUTH ASIA,2008.6
6291,Nepal,Gajraj Mishra,1106167914.0,Start,30.9,SOUTH ASIA,2008.6
6292,Nepal,Ganesh Pandey,1085614813.0,C,30.9,SOUTH ASIA,2008.6
6293,Nepal,Goma Devi Timilsina,1095758525.0,Stub,30.9,SOUTH ASIA,2008.6
6294,Nepal,Jeevan Bahadur Shahi,1113167809.0,Start,30.9,SOUTH ASIA,2008.6
6295,Nepal,Kali Bahadur Sahakri,1060541259.0,Stub,30.9,SOUTH ASIA,2008.6
6296,Nepal,Khadga Man Singh,1080640494.0,Stub,30.9,SOUTH ASIA,2008.6
6297,Nepal,Krishna Chandra Nepali Pokharel,1102403611.0,C,30.9,SOUTH ASIA,2008.6
6298,Nepal,Laxman Rajbanshi,1092220542.0,Stub,30.9,SOUTH ASIA,2008.6
6299,Nepal,Leela Mani Paudyal,1109590767.0,C,30.9,SOUTH ASIA,2008.6
6300,Nepal,Mahendra Bahadur Bista,1077128101.0,Stub,30.9,SOUTH ASIA,2008.6
6301,Nepal,Motidevi Shrestha,1069184655.0,Stub,30.9,SOUTH ASIA,2008.6
6302,Nepal,Pande family,1111670930.0,FA,30.9,SOUTH ASIA,2008.6
6303,Nepal,Radhika Tamang,1105498973.0,Stub,30.9,SOUTH ASIA,2008.6
6304,Nepal,Ranabir Singh Thapa,1083766451.0,GA,30.9,SOUTH ASIA,2008.6
6305,Nepal,Sanu Siva,1106065582.0,Stub,30.9,SOUTH ASIA,2008.6
6306,Nepal,Shukraraj Shastri,1096679892.0,C,30.9,SOUTH ASIA,2008.6
6307,Nepal,Sonam Gyalchhen Sherpa,1095759552.0,Stub,30.9,SOUTH ASIA,2008.6
6308,Nepal,Surya Raj Acharya,1111084487.0,Start,30.9,SOUTH ASIA,2008.6
6309,Nepal,Thapa dynasty,1102589358.0,GA,30.9,SOUTH ASIA,2008.6
6310,Nepal,Vrajanath Poudyal,1109814259.0,Start,30.9,SOUTH ASIA,2008.6
6311,Niger,Abdoulkarim Goukoye,1100035673.0,Stub,26.2,WESTERN AFRICA,429.8
6312,Niger,Alidou Barkire,1069346203.0,Stub,26.2,WESTERN AFRICA,429.8
6313,Niger,Mano Dayak,1098168543.0,Start,26.2,WESTERN AFRICA,429.8
6314,Niger,Marou Amadou,1008239441.0,Stub,26.2,WESTERN AFRICA,429.8
6315,Niger,Moussa Moumouni Djermakoye,1032108693.0,C,26.2,WESTERN AFRICA,429.8
6316,Niger,Oumar Ba,1034543452.0,Stub,26.2,WESTERN AFRICA,429.8
6317,Niger,Djibo Salamatou Gourouza Magagi,1104316295.0,Stub,26.2,WESTERN AFRICA,429.8
6318,Niger,Issoufou Saidou-Djermakoye,1051805763.0,Stub,26.2,WESTERN AFRICA,429.8
6319,Niger,Issoufou Sidibé,1007533517.0,C,26.2,WESTERN AFRICA,429.8
6320,Niger,Karidjo Mahamadou,1008239538.0,Start,26.2,WESTERN AFRICA,429.8
6321,Niger,Mohamadou Djibrilla Maïga,908343187.0,Stub,26.2,WESTERN AFRICA,429.8
6322,Niger,Moussa Seybou Kassey,1101187586.0,Stub,26.2,WESTERN AFRICA,429.8
6323,Niger,N’Gadé Nana Hadiza Noma Kaka,1109517592.0,Stub,26.2,WESTERN AFRICA,429.8
6324,Niger,Ouhoumoudou Mahamadou,1105116087.0,Start,26.2,WESTERN AFRICA,429.8
6325,Niger,Sadou Soloké,994723739.0,Stub,26.2,WESTERN AFRICA,429.8
6326,Niger,Saloum Traoré,747227236.0,Stub,26.2,WESTERN AFRICA,429.8
6327,Niger,Yacouba Sido,1006373883.0,Stub,26.2,WESTERN AFRICA,429.8
6328,Nicaragua,Antonio Lacayo,1059108508.0,Start,6.7,CENTRAL AMERICA,177.9
6329,Nicaragua,Edipcia Dubón,1053055741.0,Stub,6.7,CENTRAL AMERICA,177.9
6330,Nicaragua,Félix Maradiaga,1071598737.0,C,6.7,CENTRAL AMERICA,177.9
6331,Nicaragua,George Henriquez,1108120156.0,C,6.7,CENTRAL AMERICA,177.9
6332,Nicaragua,Guillermo Arce Castaño,1112499974.0,Stub,6.7,CENTRAL AMERICA,177.9
6333,Nicaragua,José Francisco Cardenal,1017388553.0,Start,6.7,CENTRAL AMERICA,177.9
6334,Nicaragua,Juan Sebastián Chamorro,1108120275.0,C,6.7,CENTRAL AMERICA,177.9
6335,Nicaragua,Luis Fley,1108120436.0,Start,6.7,CENTRAL AMERICA,177.9
6336,Nicaragua,Maximino Rodríguez Martínez,1076166578.0,Stub,6.7,CENTRAL AMERICA,177.9
6337,Nicaragua,Miguel Larreynaga,1104594869.0,Stub,6.7,CENTRAL AMERICA,177.9
6338,Nicaragua,Oscar Danilo Blandón,1113478079.0,Start,6.7,CENTRAL AMERICA,177.9
6339,Nicaragua,Paul Oquist,1098836735.0,Start,6.7,CENTRAL AMERICA,177.9
6340,Nicaragua,Pedro Joaquín Chamorro Barrios,1111610717.0,C,6.7,CENTRAL AMERICA,177.9
6341,Suriname,Grace Schneiders-Howard,1095800611.0,GA,0.6,SOUTH AMERICA,433.90000000000003
6345,Suriname,Amar Ramadhin,1007146722.0,Stub,0.6,SOUTH AMERICA,433.90000000000003
6346,Suriname,Angelic Alihusain-del Castilho,972745173.0,Start,0.6,SOUTH AMERICA,433.90000000000003
6347,Suriname,Ashwin Adhin,1110227052.0,C,0.6,SOUTH AMERICA,433.90000000000003
6348,Suriname,Caprino Alendy,1046386920.0,Start,0.6,SOUTH AMERICA,433.90000000000003
6349,Suriname,David George Findlay,1100754018.0,Start,0.6,SOUTH AMERICA,433.90000000000003
6350,Suriname,Fred Derby,1109371785.0,Start,0.6,SOUTH AMERICA,433.90000000000003
6351,Suriname,George Hindori,1087130117.0,Start,0.6,SOUTH AMERICA,433.90000000000003
6352,Suriname,Grace Watamaleo,1112727543.0,Start,0.6,SOUTH AMERICA,433.90000000000003
6353,Suriname,Johannes Brons,1061430025.0,Start,0.6,SOUTH AMERICA,433.90000000000003
6354,Suriname,Johannes Cateau van Rosevelt,1074119308.0,Start,0.6,SOUTH AMERICA,433.90000000000003
6355,Suriname,Jozef Weidmann,1037459272.0,C,0.6,SOUTH AMERICA,433.90000000000003
6356,Suriname,Krishna Mathoera,1110192935.0,Start,0.6,SOUTH AMERICA,433.90000000000003
6357,Suriname,Marinus Bee,1044261887.0,Start,0.6,SOUTH AMERICA,433.90000000000003
6358,Suriname,Olton van Genderen,1061719983.0,C,0.6,SOUTH AMERICA,433.90000000000003
6359,Suriname,Rashied Doekhi,1105642607.0,C,0.6,SOUTH AMERICA,433.90000000000003
6360,Suriname,Salikin Hardjo,1068851430.0,Start,0.6,SOUTH AMERICA,433.90000000000003
6361,Suriname,Saskia Walden,1112304854.0,Start,0.6,SOUTH AMERICA,433.90000000000003
6362,Suriname,Sewraam Rambaran Mishre,1110193614.0,Start,0.6,SOUTH AMERICA,433.90000000000003
6363,Suriname,Sylvia Kajoeramari,1112727480.0,Start,0.6,SOUTH AMERICA,433.90000000000003
6364,Suriname,Theo Jubitana,1098812478.0,C,0.6,SOUTH AMERICA,433.90000000000003
6365,Suriname,Willy Soemita,1114207932.0,Start,0.6,SOUTH AMERICA,433.90000000000003
6366,Suriname,Wim Bos Verschuur,1096953822.0,C,0.6,SOUTH AMERICA,433.90000000000003
6367,Nigeria,Abdul-Azeez Olajide Adediran,1105091914.0,Start,218.5,WESTERN AFRICA,429.8
6368,Nigeria,Abubakar Kabir Abubakar,1107155705.0,Start,218.5,WESTERN AFRICA,429.8
6369,Nigeria,Adedeji Adeleke,1111696461.0,Stub,218.5,WESTERN AFRICA,429.8
6370,Nigeria,Adelere Adeyemi Oriolowo,1115252409.0,Start,218.5,WESTERN AFRICA,429.8
6371,Nigeria,Adelusi Adeluyi,1114395269.0,Stub,218.5,WESTERN AFRICA,429.8
6372,Nigeria,Agboola Ajayi,1112880539.0,C,218.5,WESTERN AFRICA,429.8
6373,Nigeria,Akinwumi Adesina,1114503005.0,C,218.5,WESTERN AFRICA,429.8
6374,Nigeria,Aliyu Sabi Abdullahi,1077854955.0,Stub,218.5,WESTERN AFRICA,429.8
6375,Nigeria,Azeez Issa Adesiji,1029928326.0,Stub,218.5,WESTERN AFRICA,429.8
6376,Nigeria,Benjamin Anyene,1090067175.0,Start,218.5,WESTERN AFRICA,429.8
6377,Nigeria,Busari Adelakun,1103934292.0,Start,218.5,WESTERN AFRICA,429.8
6378,Nigeria,Chima Anyaso,1104061572.0,Stub,218.5,WESTERN AFRICA,429.8
6379,Nigeria,Christopher Pere Ajuwa,1103496845.0,C,218.5,WESTERN AFRICA,429.8
6380,Nigeria,Dapo Folorunsho Asaju,1115360976.0,Start,218.5,WESTERN AFRICA,429.8
6381,Nigeria,Funke Adesiyan,1114703719.0,Start,218.5,WESTERN AFRICA,429.8
6382,Nigeria,Funke Akindele,1113804278.0,C,218.5,WESTERN AFRICA,429.8
6383,Nigeria,Hussaini Akwanga,1101221420.0,Stub,218.5,WESTERN AFRICA,429.8
6384,Nigeria,Janet Akinrinade,1011025496.0,Start,218.5,WESTERN AFRICA,429.8
6385,Nigeria,Joseph Oqua Ansa,1096256923.0,Stub,218.5,WESTERN AFRICA,429.8
6386,Nigeria,Kayode Ajulo,1105924265.0,Start,218.5,WESTERN AFRICA,429.8
6387,Nigeria,Kola Adewusi,1112858140.0,Stub,218.5,WESTERN AFRICA,429.8
6388,Nigeria,Lateef Adegbite,1091928046.0,C,218.5,WESTERN AFRICA,429.8
6389,Nigeria,Mbazulike Amaechi,1104063308.0,Stub,218.5,WESTERN AFRICA,429.8
6390,Nigeria,Michael Ajegbo,1104061250.0,Start,218.5,WESTERN AFRICA,429.8
6391,Nigeria,Mohammed Hassan Abdullahi,1110417900.0,Start,218.5,WESTERN AFRICA,429.8
6392,Nigeria,Oloye Akin Alabi,1104328791.0,C,218.5,WESTERN AFRICA,429.8
6393,Nigeria,Rotimi Adelola,1103253879.0,Start,218.5,WESTERN AFRICA,429.8
6394,Nigeria,Saidu Musa Abdullahi,1079931037.0,Start,218.5,WESTERN AFRICA,429.8
6395,Nigeria,Samuel Adesina,1069851870.0,Stub,218.5,WESTERN AFRICA,429.8
6396,Nigeria,"Segun ""Aeroland"" Adewale",1105668151.0,C,218.5,WESTERN AFRICA,429.8
6397,Nigeria,Stephen Makoji Achema,1107399955.0,Stub,218.5,WESTERN AFRICA,429.8
6398,Nigeria,Tajudeen Adeyemi Adefisoye,1092316412.0,Start,218.5,WESTERN AFRICA,429.8
6399,Nigeria,Tayo Alasoadura,1115557492.0,Start,218.5,WESTERN AFRICA,429.8
6400,Nigeria,Temitope Aluko,1109269728.0,Start,218.5,WESTERN AFRICA,429.8
6401,Nigeria,Thomas Aguiyi-Ironsi,1088294556.0,Stub,218.5,WESTERN AFRICA,429.8
6402,Nigeria,Timi Alaibe,1067060967.0,C,218.5,WESTERN AFRICA,429.8
6403,Nigeria,William Nwankwo Alo,1104063039.0,Start,218.5,WESTERN AFRICA,429.8
6404,Nigeria,Zainab Abubakar Alman,1108994900.0,Start,218.5,WESTERN AFRICA,429.8
6405,Nigeria,Abdulfatai Buhari,1093648713.0,Stub,218.5,WESTERN AFRICA,429.8
6406,Nigeria,Abdurrahman Shugaba Darman,1067329087.0,Start,218.5,WESTERN AFRICA,429.8
6407,Nigeria,Abok Ayuba,1068569275.0,Stub,218.5,WESTERN AFRICA,429.8
6408,Nigeria,Adebayo Johnson Bankole,1064432244.0,Start,218.5,WESTERN AFRICA,429.8
6409,Nigeria,Alhaji Hassan Dalhat,1041777508.0,Stub,218.5,WESTERN AFRICA,429.8
6410,Nigeria,Ayo Fasanmi,1106267573.0,Start,218.5,WESTERN AFRICA,429.8
6411,Nigeria,Babatunde Fowler,1094225887.0,Start,218.5,WESTERN AFRICA,429.8
6412,Nigeria,Banky W.,1113861594.0,C,218.5,WESTERN AFRICA,429.8
6413,Nigeria,Biobarakuma Degi,1114496753.0,Start,218.5,WESTERN AFRICA,429.8
6414,Nigeria,Bisi Egbeyemi,1112876732.0,Start,218.5,WESTERN AFRICA,429.8
6415,Nigeria,Bunmi Dipo Salami,1049897250.0,C,218.5,WESTERN AFRICA,429.8
6416,Nigeria,Chris Ekiyor,1109858012.0,Start,218.5,WESTERN AFRICA,429.8
6417,Nigeria,David Dafinone,1082645980.0,Start,218.5,WESTERN AFRICA,429.8
6418,Nigeria,David Edevbie,1108032614.0,C,218.5,WESTERN AFRICA,429.8
6419,Nigeria,Desmond Elliot,1113834632.0,C,218.5,WESTERN AFRICA,429.8
6420,Nigeria,Dipo Dina,1092395420.0,Start,218.5,WESTERN AFRICA,429.8
6421,Nigeria,Edwin Clark (politician),1080130570.0,Start,218.5,WESTERN AFRICA,429.8
6422,Nigeria,Effiong Okon Eyo,1108885658.0,Start,218.5,WESTERN AFRICA,429.8
6423,Nigeria,Enitan Badru,1086957520.0,Stub,218.5,WESTERN AFRICA,429.8
6424,Nigeria,Erastus Awortu,1115061533.0,Start,218.5,WESTERN AFRICA,429.8
6425,Nigeria,Ezekiel Warigbani,1094421631.0,Stub,218.5,WESTERN AFRICA,429.8
6426,Nigeria,Femi Falana,1108276848.0,Start,218.5,WESTERN AFRICA,429.8
6427,Nigeria,Francis Adenigba Fadahunsi,1073223354.0,Stub,218.5,WESTERN AFRICA,429.8
6428,Nigeria,Frank Oputa-Otutu,1047328837.0,Stub,218.5,WESTERN AFRICA,429.8
6429,Nigeria,Hadiza Bala Usman,1109574116.0,C,218.5,WESTERN AFRICA,429.8
6430,Nigeria,Ibrahim Abdullahi Danbaba,1019728771.0,Start,218.5,WESTERN AFRICA,429.8
6431,Nigeria,Ibrahim Mohammed Bomai,1113321215.0,C,218.5,WESTERN AFRICA,429.8
6432,Nigeria,Ismaila Isa Funtua,1111899459.0,Start,218.5,WESTERN AFRICA,429.8
6433,Nigeria,Jake Dan-Azumi,1091985434.0,Start,218.5,WESTERN AFRICA,429.8
6434,Nigeria,Jibrin Ndagi Baba,1047329055.0,Stub,218.5,WESTERN AFRICA,429.8
6435,Nigeria,Kande Balarabe,1064432631.0,Stub,218.5,WESTERN AFRICA,429.8
6436,Nigeria,Ken Erics,1112370663.0,C,218.5,WESTERN AFRICA,429.8
6437,Nigeria,Maurice Ekpenyong,1047329498.0,Stub,218.5,WESTERN AFRICA,429.8
6438,Nigeria,Michael Opeyemi Bamidele,1100018321.0,Start,218.5,WESTERN AFRICA,429.8
6439,Nigeria,Mohammed Barkindo,1112949012.0,C,218.5,WESTERN AFRICA,429.8
6440,Nigeria,Mohammed Bello-Koko,1084363053.0,C,218.5,WESTERN AFRICA,429.8
6441,Nigeria,Muktar Aliyu Betara,1090884880.0,C,218.5,WESTERN AFRICA,429.8
6442,Nigeria,Musa Babayo,1086280570.0,C,218.5,WESTERN AFRICA,429.8
6443,Nigeria,Osagie Ehanire,1115254714.0,C,218.5,WESTERN AFRICA,429.8
6444,Nigeria,Owoidighe Ekpoatai,1002808737.0,Start,218.5,WESTERN AFRICA,429.8
6445,Nigeria,Richard Bamisile,1084509214.0,C,218.5,WESTERN AFRICA,429.8
6446,Nigeria,Sam Dede,1114415772.0,Start,218.5,WESTERN AFRICA,429.8
6447,Nigeria,Sanusi Ado Bayero,1073462486.0,C,218.5,WESTERN AFRICA,429.8
6448,Nigeria,Tonto Dikeh,1113805467.0,C,218.5,WESTERN AFRICA,429.8
6449,Nigeria,Tony Ene Asuquo,1047329040.0,Stub,218.5,WESTERN AFRICA,429.8
6450,Nigeria,Tunde Eso,1081754101.0,Start,218.5,WESTERN AFRICA,429.8
6451,Nigeria,Uzoma Emenike,1086340771.0,Start,218.5,WESTERN AFRICA,429.8
6452,Nigeria,Yul Edochie,1114472364.0,C,218.5,WESTERN AFRICA,429.8
6453,Nigeria,Yusuf Datti Baba-Ahmed,1112527101.0,C,218.5,WESTERN AFRICA,429.8
6454,Nigeria,Zakariyau Galadima,1056352619.0,Stub,218.5,WESTERN AFRICA,429.8
6455,Nigeria,Abba Moro,1113730182.0,C,218.5,WESTERN AFRICA,429.8
6456,Nigeria,Abdullahi Abubakar Gumel,1093916763.0,Start,218.5,WESTERN AFRICA,429.8
6457,Nigeria,Abdullahi Idris Garba,1093774496.0,Start,218.5,WESTERN AFRICA,429.8
6458,Nigeria,Abdulmumin Jibrin,1113198170.0,C,218.5,WESTERN AFRICA,429.8
6459,Nigeria,Agom Jarigbe,1103263976.0,Start,218.5,WESTERN AFRICA,429.8
6460,Nigeria,Ahmad Babba Kaita,1109333929.0,C,218.5,WESTERN AFRICA,429.8
6461,Nigeria,Ahmed Kusamotu,1106137169.0,Start,218.5,WESTERN AFRICA,429.8
6462,Nigeria,Ahmed Marafa,1112349376.0,Stub,218.5,WESTERN AFRICA,429.8
6463,Nigeria,Albert Legogie,1077821329.0,Stub,218.5,WESTERN AFRICA,429.8
6464,Nigeria,Aliyu Sabiu Muduru,1103649307.0,Stub,218.5,WESTERN AFRICA,429.8
6465,Nigeria,Ayodeji Karim,1072532374.0,C,218.5,WESTERN AFRICA,429.8
6466,Nigeria,Badiyya Hassan Mashi,1082055929.0,Start,218.5,WESTERN AFRICA,429.8
6467,Nigeria,Bernard Mikko,1111960947.0,Start,218.5,WESTERN AFRICA,429.8
6468,Nigeria,Christopher Imumolen,1108274158.0,C,218.5,WESTERN AFRICA,429.8
6469,Nigeria,Chukwuma Frank Ibezim,1077872899.0,Start,218.5,WESTERN AFRICA,429.8
6470,Nigeria,Danladi Mohammed,1052835979.0,Stub,218.5,WESTERN AFRICA,429.8
6471,Nigeria,Dauda Kako Are,1111732285.0,Stub,218.5,WESTERN AFRICA,429.8
